Servicio Meteorológico Nacional
Red: SMN
Estación: ZACATECAS_EMA
Estado: Zacatecas
Municipio: Guadalupe
Latitud (N): 22.74667
Longitud (O): -102.5061111
Altitud: 2270

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2023-01-09 01:40:00,2023-01-09 07:40:00,121.0,141.0,0,0,7.8,38,781.1,0,0,
2023-01-09 01:30:00,2023-01-09 07:30:00,135.0,141.0,0,0,8.2,37,781.1,0,0,
2023-01-09 01:20:00,2023-01-09 07:20:00,226.0,141.0,0,0,8.6,35,781.1,0,0,
2023-01-09 01:10:00,2023-01-09 07:10:00,222.0,141.0,0,0,8.9,35,781.1,0,0,
2023-01-09 01:00:00,2023-01-09 07:00:00,264.0,141.0,0,0,9.2,34,781.1,0,0,
2023-01-09 00:50:00,2023-01-09 06:50:00,257.0,141.0,0,0,9.7,33,781.2,0,0,
2023-01-09 00:40:00,2023-01-09 06:40:00,243.0,141.0,0,0,9.9,32,781.3,0,0,
2023-01-09 00:30:00,2023-01-09 06:30:00,262.0,141.0,0,0,9.7,33,781.3,0,0,
2023-01-09 00:20:00,2023-01-09 06:20:00,271.0,141.0,0,0,9.3,35,781.4,0,0,
2023-01-09 00:10:00,2023-01-09 06:10:00,276.0,141.0,0,0,9,37,781.5,0,0,
2023-01-09 00:00:00,2023-01-09 06:00:00,284.0,141.0,0,0,8.9,39,781.6,0,0,
2023-01-08 23:50:00,2023-01-09 05:50:00,206.0,141.0,0,0,9,40,781.7,0,0,
2023-01-08 23:40:00,2023-01-09 05:40:00,29.0,141.0,0,0,9.4,39,781.7,0,0,
2023-01-08 23:30:00,2023-01-09 05:30:00,52.0,141.0,0,0,9.8,38,781.7,0,0,
2023-01-08 23:20:00,2023-01-09 05:20:00,254.0,141.0,0,0,9.9,37,781.6,0,0,
2023-01-08 23:10:00,2023-01-09 05:10:00,263.0,141.0,0,0,9.8,39,781.6,0,0,
2023-01-08 23:00:00,2023-01-09 05:00:00,234.0,141.0,0,0,9.9,40,781.5,0,0,
2023-01-08 22:50:00,2023-01-09 04:50:00,278.0,141.0,0,0,10.2,40,781.4,0,0,
2023-01-08 22:40:00,2023-01-09 04:40:00,313.0,141.0,0,0,10.6,39,781.5,0,0,
2023-01-08 22:30:00,2023-01-09 04:30:00,324.0,141.0,0,0,11.2,37,781.4,0,0,
2023-01-08 22:20:00,2023-01-09 04:20:00,329.0,141.0,0,0,11.6,35,781.4,0,0,
2023-01-08 22:10:00,2023-01-09 04:10:00,349.0,141.0,0,0,12.1,32,781.4,0,0,
2023-01-08 22:00:00,2023-01-09 04:00:00,87.0,141.0,0,0,12.3,28,781.4,0,0,
2023-01-08 21:50:00,2023-01-09 03:50:00,73.0,141.0,0,0,13.2,24,781.2,0,0,
2023-01-08 21:40:00,2023-01-09 03:40:00,195.0,141.0,0,0,14.4,21,781,0,0,
2023-01-08 21:30:00,2023-01-09 03:30:00,228.0,141.0,0,0,14.9,19,780.8,0,0,
2023-01-08 21:20:00,2023-01-09 03:20:00,230.0,141.0,0,0,14.7,20,780.8,0,0,
2023-01-08 21:10:00,2023-01-09 03:10:00,231.0,141.0,0,0,14.4,21,780.8,0,0,
2023-01-08 21:00:00,2023-01-09 03:00:00,232.0,141.0,0,0,14.3,21,780.7,0,0,
2023-01-08 20:50:00,2023-01-09 02:50:00,221.0,141.0,0,0,14,21,780.7,0,0,
2023-01-08 20:40:00,2023-01-09 02:40:00,212.0,141.0,0,0,13.8,21,780.6,0,0,
2023-01-08 20:30:00,2023-01-09 02:30:00,216.0,141.0,0,0,13.6,22,780.5,0,0,
2023-01-08 20:20:00,2023-01-09 02:20:00,197.0,141.0,0,0,13.6,22,780.5,0,0,
2023-01-08 20:10:00,2023-01-09 02:10:00,219.0,141.0,0,0,13.2,23,780.4,0,0,
2023-01-08 20:00:00,2023-01-09 02:00:00,199.0,141.0,0,0,13.1,24,780.3,0,0,
2023-01-08 19:50:00,2023-01-09 01:50:00,224.0,141.0,0,0,13.4,24,780.2,0,0,
2023-01-08 19:40:00,2023-01-09 01:40:00,255.0,141.0,0,0,13.6,24,780.1,0,0,
2023-01-08 19:30:00,2023-01-09 01:30:00,245.0,141.0,0,0,14.2,24,780.1,0,0,
2023-01-08 19:20:00,2023-01-09 01:20:00,193.0,141.0,0,0,14.6,23,780,0,0,
2023-01-08 19:10:00,2023-01-09 01:10:00,180.0,141.0,0,0,15.1,22,779.9,0,0,
2023-01-08 19:00:00,2023-01-09 01:00:00,225.0,141.0,0,0,15.8,21,779.8,0,0,
2023-01-08 18:50:00,2023-01-09 00:50:00,198.0,141.0,0,0,16.6,21,779.8,0,0,
2023-01-08 18:40:00,2023-01-09 00:40:00,133.0,141.0,0,0,17.4,19,779.7,0,0,
2023-01-08 18:30:00,2023-01-09 00:30:00,145.0,141.0,0,0,18.1,18,779.6,0,0,
2023-01-08 18:20:00,2023-01-09 00:20:00,156.0,141.0,0,0,18.9,18,779.6,0,1,
2023-01-08 18:10:00,2023-01-09 00:10:00,160.0,141.0,0,0,19.8,17,779.5,0,14,
2023-01-08 18:00:00,2023-01-09 00:00:00,153.0,141.0,0,0,20.6,16,779.4,0,50,
2023-01-08 17:50:00,2023-01-08 23:50:00,146.0,141.0,0,0,21,15,779.3,0,110,
2023-01-08 17:40:00,2023-01-08 23:40:00,141.0,141.0,0,0,21.1,15,779.3,0,151,
2023-01-08 17:30:00,2023-01-08 23:30:00,108.0,141.0,0,0,21,15,779.2,0,201,
2023-01-08 17:20:00,2023-01-08 23:20:00,106.0,141.0,0,0,20.9,14,779.2,0,230,
2023-01-08 17:10:00,2023-01-08 23:10:00,155.0,141.0,0,0,20.6,15,779.2,0,239,
2023-01-08 17:00:00,2023-01-08 23:00:00,246.0,141.0,0,0,20,15,779.1,0,185,
2023-01-08 16:50:00,2023-01-08 22:50:00,180.0,141.0,0,0,20.1,16,779.2,0,137,
2023-01-08 16:40:00,2023-01-08 22:40:00,227.0,141.0,0,0,20.6,14,779.1,0,72,
2023-01-08 16:30:00,2023-01-08 22:30:00,121.0,141.0,0,0,21.4,14,779.2,0,169,
2023-01-08 16:20:00,2023-01-08 22:20:00,99.0,141.0,0,0,21.9,13,779.2,0,356,
2023-01-08 16:10:00,2023-01-08 22:10:00,137.0,141.0,0,0,22.2,12,779.2,0,347,
2023-01-08 16:00:00,2023-01-08 22:00:00,131.0,141.0,0,0,22.2,12,779.3,0,482,
2023-01-08 15:50:00,2023-01-08 21:50:00,128.0,141.0,0,0,22,12,779.3,0,517,
2023-01-08 15:40:00,2023-01-08 21:40:00,145.0,141.0,1.8,10.2,22,12,779.4,0,544,
2023-01-08 15:30:00,2023-01-08 21:30:00,212.0,128.0,1.9,13.1,22.4,12,779.4,0,449,
2023-01-08 15:20:00,2023-01-08 21:20:00,144.0,123.0,0,0,23,11,779.5,0,608,
2023-01-08 15:10:00,2023-01-08 21:10:00,106.0,123.0,0,0,22.9,12,779.6,0,637,
2023-01-08 15:00:00,2023-01-08 21:00:00,156.0,123.0,0,0,22.9,11,779.7,0,657,
2023-01-08 14:50:00,2023-01-08 20:50:00,159.0,123.0,0,0,22.9,11,779.8,0,688,
2023-01-08 14:40:00,2023-01-08 20:40:00,136.0,123.0,1.6,2.2,22.9,11,779.9,0,710,
2023-01-08 14:30:00,2023-01-08 20:30:00,110.0,136.0,1.6,2.2,22.6,12,780,0,729,
2023-01-08 14:20:00,2023-01-08 20:20:00,79.0,82.0,1.7,6.8,22.7,12,780.1,0,744,
2023-01-08 14:10:00,2023-01-08 20:10:00,94.0,139.0,0,0,22.8,13,780.3,0,755,
2023-01-08 14:00:00,2023-01-08 20:00:00,107.0,139.0,0,0,22.6,13,780.4,0,766,
2023-01-08 13:50:00,2023-01-08 19:50:00,121.0,139.0,1.6,2.8,22.6,13,780.5,0,780,
2023-01-08 13:40:00,2023-01-08 19:40:00,118.0,212.0,0,0,22.4,13,780.7,0,788,
2023-01-08 13:30:00,2023-01-08 19:30:00,101.0,212.0,0,0,22.4,13,780.8,0,793,
2023-01-08 13:20:00,2023-01-08 19:20:00,144.0,212.0,0,0,22.3,14,781,0,799,
2023-01-08 13:10:00,2023-01-08 19:10:00,105.0,212.0,0,0,21.9,14,781.2,0,802,
2023-01-08 13:00:00,2023-01-08 19:00:00,236.0,212.0,0,0,21.5,14,781.3,0,799,
2023-01-08 12:50:00,2023-01-08 18:50:00,232.0,212.0,0,0,21.8,14,781.5,0,801,
2023-01-08 12:40:00,2023-01-08 18:40:00,104.0,212.0,0,0,21.7,15,781.7,0,800,
2023-01-08 12:30:00,2023-01-08 18:30:00,84.0,212.0,0,0,21.4,15,781.9,0,785,
2023-01-08 12:20:00,2023-01-08 18:20:00,129.0,212.0,0,0,21,16,782,0,777,
2023-01-08 12:10:00,2023-01-08 18:10:00,195.0,212.0,0,0,20.6,17,782.2,0,764,
2023-01-08 12:00:00,2023-01-08 18:00:00,181.0,212.0,0,0,20.4,18,782.3,0,761,
2023-01-08 11:50:00,2023-01-08 17:50:00,36.0,212.0,0,0,20,18,782.4,0,742,
2023-01-08 11:40:00,2023-01-08 17:40:00,144.0,212.0,0,0,20,18,782.6,0,727,
2023-01-08 11:30:00,2023-01-08 17:30:00,142.0,212.0,0,0,19.8,19,782.6,0,707,
2023-01-08 11:20:00,2023-01-08 17:20:00,96.0,212.0,0,0,19.8,19,782.7,0,685,
2023-01-08 11:10:00,2023-01-08 17:10:00,122.0,212.0,0,0,19.6,19,782.8,0,661,
2023-01-08 11:00:00,2023-01-08 17:00:00,99.0,212.0,0,0,19.1,20,782.8,0,646,
2023-01-08 10:50:00,2023-01-08 16:50:00,104.0,212.0,0,0,18.1,21,782.8,0,620,
2023-01-08 10:40:00,2023-01-08 16:40:00,80.0,212.0,0,0,17.5,21,782.9,0,593,
2023-01-08 10:30:00,2023-01-08 16:30:00,42.0,212.0,0,0,17.2,21,782.9,0,565,
2023-01-08 10:20:00,2023-01-08 16:20:00,26.0,212.0,0,0,16.7,22,783,0,533,
2023-01-08 10:10:00,2023-01-08 16:10:00,17.0,212.0,0,0,16.6,23,783.1,0,500,
2023-01-08 10:00:00,2023-01-08 16:00:00,94.0,212.0,0,0,16.3,23,783.1,0,466,
2023-01-08 09:50:00,2023-01-08 15:50:00,107.0,212.0,0,0,16,24,783,0,432,
2023-01-08 09:40:00,2023-01-08 15:40:00,103.0,212.0,0,0,15.7,24,783,0,398,
2023-01-08 09:30:00,2023-01-08 15:30:00,127.0,212.0,0,0,15.2,24,782.9,0,361,
2023-01-08 09:20:00,2023-01-08 15:20:00,94.0,212.0,0,0,14.5,24,782.8,0,327,
2023-01-08 09:10:00,2023-01-08 15:10:00,113.0,212.0,0,0,13.4,25,782.7,0,291,
2023-01-08 09:00:00,2023-01-08 15:00:00,138.0,212.0,0,0,11.9,27,782.6,0,254,
2023-01-08 08:50:00,2023-01-08 14:50:00,198.0,212.0,0,0,10.2,30,782.6,0,217,
2023-01-08 08:40:00,2023-01-08 14:40:00,357.0,212.0,0,0,8.9,32,782.5,0,181,
2023-01-08 08:30:00,2023-01-08 14:30:00,275.0,212.0,0,0,8.2,35,782.5,0,145,
2023-01-08 08:20:00,2023-01-08 14:20:00,275.0,212.0,0,0,7.7,36,782.4,0,100,
2023-01-08 08:10:00,2023-01-08 14:10:00,305.0,212.0,0,0,7.6,35,782.3,0,26,
2023-01-08 08:00:00,2023-01-08 14:00:00,300.0,212.0,0,0,7.6,35,782.2,0,18,
2023-01-08 07:50:00,2023-01-08 13:50:00,299.0,212.0,0,0,7.2,35,782.1,0,12,
2023-01-08 07:40:00,2023-01-08 13:40:00,288.0,212.0,0,0,6.8,36,782.1,0,3,
2023-01-08 07:30:00,2023-01-08 13:30:00,299.0,212.0,0,0,6.7,38,782,0,0,
2023-01-08 07:20:00,2023-01-08 13:20:00,288.0,212.0,0,0,6.5,38,782,0,0,
2023-01-08 07:10:00,2023-01-08 13:10:00,298.0,212.0,0,0,6.2,37,781.9,0,0,
2023-01-08 07:00:00,2023-01-08 13:00:00,1.0,212.0,0,0,6.4,37,781.9,0,0,
2023-01-08 06:50:00,2023-01-08 12:50:00,303.0,212.0,0,0,6.8,36,781.8,0,0,
2023-01-08 06:40:00,2023-01-08 12:40:00,45.0,212.0,0,0,7.4,34,781.7,0,0,
2023-01-08 06:30:00,2023-01-08 12:30:00,5.0,212.0,0,0,7.8,33,781.7,0,0,
2023-01-08 06:20:00,2023-01-08 12:20:00,336.0,212.0,0,0,8.6,32,781.6,0,0,
2023-01-08 06:10:00,2023-01-08 12:10:00,275.0,212.0,0,0,8.9,32,781.4,0,0,
2023-01-08 06:00:00,2023-01-08 12:00:00,282.0,212.0,0,0,9,31,781.3,0,0,
2023-01-08 05:50:00,2023-01-08 11:50:00,279.0,212.0,0,0,8.9,31,781.1,0,0,
2023-01-08 05:40:00,2023-01-08 11:40:00,278.0,212.0,0,0,8.9,31,781.1,0,0,
2023-01-08 05:30:00,2023-01-08 11:30:00,272.0,212.0,0,0,9.2,30,781.2,0,0,
2023-01-08 05:20:00,2023-01-08 11:20:00,274.0,212.0,0,0,9.2,30,781.2,0,0,
2023-01-08 05:10:00,2023-01-08 11:10:00,275.0,212.0,0,0,9.1,29,781.1,0,0,
2023-01-08 05:00:00,2023-01-08 11:00:00,271.0,212.0,0,0,9,29,781.2,0,0,
2023-01-08 04:50:00,2023-01-08 10:50:00,282.0,212.0,0,0,9,29,781.2,0,0,
2023-01-08 04:40:00,2023-01-08 10:40:00,283.0,212.0,0,0,9.2,28,781.2,0,0,
2023-01-08 04:30:00,2023-01-08 10:30:00,288.0,212.0,0,0,9.3,28,781.2,0,0,
2023-01-08 04:20:00,2023-01-08 10:20:00,291.0,212.0,0,0,9.4,27,781.2,0,0,
2023-01-08 04:10:00,2023-01-08 10:10:00,291.0,212.0,0,0,9.5,27,781.2,0,0,
2023-01-08 04:00:00,2023-01-08 10:00:00,295.0,212.0,0,0,9.4,26,781.2,0,0,
2023-01-08 03:50:00,2023-01-08 09:50:00,293.0,212.0,0,0,9.3,27,781.2,0,0,
2023-01-08 03:40:00,2023-01-08 09:40:00,291.0,212.0,0,0,9.1,27,781.2,0,0,
2023-01-08 03:30:00,2023-01-08 09:30:00,282.0,212.0,0,0,9,27,781.2,0,0,
2023-01-08 03:20:00,2023-01-08 09:20:00,280.0,212.0,0,0,8.9,28,781.2,0,0,
2023-01-08 03:10:00,2023-01-08 09:10:00,280.0,212.0,0,0,9,27,781.3,0,0,
2023-01-08 03:00:00,2023-01-08 09:00:00,281.0,212.0,0,0,8.8,27,781.3,0,0,
2023-01-08 02:50:00,2023-01-08 08:50:00,294.0,212.0,0,0,8.5,27,781.4,0,0,
2023-01-08 02:40:00,2023-01-08 08:40:00,284.0,212.0,0,0,8.2,27,781.5,0,0,
2023-01-08 02:30:00,2023-01-08 08:30:00,288.0,212.0,0,0,7.8,28,781.6,0,0,
2023-01-08 02:20:00,2023-01-08 08:20:00,282.0,212.0,0,0,7.4,28,781.6,0,0,
2023-01-08 02:10:00,2023-01-08 08:10:00,281.0,212.0,0,0,7.8,27,781.6,0,0,
2023-01-08 02:00:00,2023-01-08 08:00:00,340.0,212.0,0,0,8.1,26,781.7,0,0,
2023-01-08 01:50:00,2023-01-08 07:50:00,291.0,212.0,0,0,8.2,26,781.8,0,0,
2023-01-08 01:40:00,2023-01-08 07:40:00,262.0,212.0,0,0,8.7,25,781.9,0,0,
2023-01-08 01:30:00,2023-01-08 07:30:00,280.0,212.0,0,0,9.5,24,781.9,0,0,
2023-01-08 01:20:00,2023-01-08 07:20:00,249.0,212.0,0,0,10.1,23,781.9,0,0,
2023-01-08 01:10:00,2023-01-08 07:10:00,254.0,212.0,0,0,10.7,22,781.9,0,0,
2023-01-08 01:00:00,2023-01-08 07:00:00,299.0,212.0,0,0,11.1,22,781.9,0,0,
2023-01-08 00:50:00,2023-01-08 06:50:00,93.0,212.0,0,0,12.5,19,781.8,0,0,
2023-01-08 00:40:00,2023-01-08 06:40:00,284.0,212.0,0,0,13.4,20,781.6,0,0,
2023-01-08 00:30:00,2023-01-08 06:30:00,279.0,212.0,0,0,13.4,20,781.6,0,0,
2023-01-08 00:20:00,2023-01-08 06:20:00,284.0,212.0,0,0,13.5,19,781.6,0,0,
2023-01-08 00:10:00,2023-01-08 06:10:00,291.0,212.0,0,0,13.5,18,781.6,0,0,
2023-01-08 00:00:00,2023-01-08 06:00:00,285.0,212.0,0,0,13.4,18,781.8,0,0,
2023-01-07 23:50:00,2023-01-08 05:50:00,284.0,212.0,0,0,13.2,18,781.8,0,0,
2023-01-07 23:40:00,2023-01-08 05:40:00,281.0,212.0,0,0,13.2,18,782,0,0,
2023-01-07 23:30:00,2023-01-08 05:30:00,281.0,212.0,0,0,13.1,18,782,0,0,
2023-01-07 23:20:00,2023-01-08 05:20:00,290.0,212.0,0,0,13.1,18,782,0,0,
2023-01-07 23:10:00,2023-01-08 05:10:00,290.0,212.0,0,0,12.9,18,782,0,0,
2023-01-07 23:00:00,2023-01-08 05:00:00,285.0,212.0,0,0,12.6,18,782,0,0,
2023-01-07 22:50:00,2023-01-08 04:50:00,280.0,212.0,0,0,12.5,19,782,0,0,
2023-01-07 22:40:00,2023-01-08 04:40:00,268.0,212.0,0,0,12.3,19,782,0,0,
2023-01-07 22:30:00,2023-01-08 04:30:00,291.0,212.0,0,0,11.6,20,782,0,0,
2023-01-07 22:20:00,2023-01-08 04:20:00,300.0,212.0,0,0,11,22,782,0,0,
2023-01-07 22:10:00,2023-01-08 04:10:00,289.0,212.0,0,0,11.2,22,781.9,0,0,
2023-01-07 22:00:00,2023-01-08 04:00:00,273.0,212.0,0,0,11.6,22,781.9,0,0,
2023-01-07 21:50:00,2023-01-08 03:50:00,26.0,212.0,0,0,12.3,20,781.8,0,0,
2023-01-07 21:40:00,2023-01-08 03:40:00,266.0,212.0,0,0,12.6,19,781.8,0,0,
2023-01-07 21:30:00,2023-01-08 03:30:00,281.0,212.0,0,0,12.6,19,781.6,0,0,
2023-01-07 21:20:00,2023-01-08 03:20:00,279.0,212.0,0,0,12.6,19,781.6,0,0,
2023-01-07 21:10:00,2023-01-08 03:10:00,279.0,212.0,0,0,12.6,19,781.6,0,0,
2023-01-07 21:00:00,2023-01-08 03:00:00,262.0,212.0,0,0,13.1,18,781.6,0,0,
2023-01-07 20:50:00,2023-01-08 02:50:00,248.0,212.0,0,0,13.5,17,781.6,0,0,
2023-01-07 20:40:00,2023-01-08 02:40:00,249.0,212.0,0,0,13.4,17,781.5,0,0,
2023-01-07 20:30:00,2023-01-08 02:30:00,253.0,212.0,0,0,13.1,17,781.5,0,0,
2023-01-07 20:20:00,2023-01-08 02:20:00,244.0,212.0,0,0,13.1,17,781.3,0,0,
2023-01-07 20:10:00,2023-01-08 02:10:00,209.0,212.0,0,0,13.6,16,781.2,0,0,
2023-01-07 20:00:00,2023-01-08 02:00:00,174.0,212.0,0,0,14.1,17,781.1,0,0,
2023-01-07 19:50:00,2023-01-08 01:50:00,271.0,212.0,0,0,14.2,17,781,0,0,
2023-01-07 19:40:00,2023-01-08 01:40:00,287.0,212.0,0,0,14.3,17,780.9,0,0,
2023-01-07 19:30:00,2023-01-08 01:30:00,292.0,212.0,0,0,14.7,16,780.8,0,0,
2023-01-07 19:20:00,2023-01-08 01:20:00,284.0,212.0,0,0,14.9,15,780.7,0,0,
2023-01-07 19:10:00,2023-01-08 01:10:00,288.0,212.0,0,0,15.1,15,780.7,0,0,
2023-01-07 19:00:00,2023-01-08 01:00:00,286.0,212.0,0,0,15.6,15,780.6,0,0,
2023-01-07 18:50:00,2023-01-08 00:50:00,280.0,212.0,0,0,16.2,14,780.4,0,0,
2023-01-07 18:40:00,2023-01-08 00:40:00,276.0,212.0,0,0,16.9,13,780.4,0,0,
2023-01-07 18:30:00,2023-01-08 00:30:00,271.0,212.0,0,0,17.5,13,780.3,0,0,
2023-01-07 18:20:00,2023-01-08 00:20:00,253.0,212.0,0,0,18.2,12,780.3,0,0,
2023-01-07 18:10:00,2023-01-08 00:10:00,260.0,212.0,0,0,19.1,12,780.2,0,0,
2023-01-07 18:00:00,2023-01-08 00:00:00,248.0,212.0,0,0,20.4,11,780.1,0,22,
2023-01-07 17:50:00,2023-01-07 23:50:00,247.0,212.0,0,0,21,10,780.1,0,90,
2023-01-07 17:40:00,2023-01-07 23:40:00,271.0,212.0,0,0,21.7,10,780.1,0,124,
2023-01-07 17:30:00,2023-01-07 23:30:00,238.0,212.0,0,0,21.9,10,780,0,164,
2023-01-07 17:20:00,2023-01-07 23:20:00,218.0,212.0,0,0,22.2,10,780,0,202,
2023-01-07 17:10:00,2023-01-07 23:10:00,308.0,212.0,0,0,22,10,780,0,242,
2023-01-07 17:00:00,2023-01-07 23:00:00,247.0,212.0,0,0,21.8,10,779.9,0,276,
2023-01-07 16:50:00,2023-01-07 22:50:00,245.0,212.0,0,0,21.6,11,779.9,0,311,
2023-01-07 16:40:00,2023-01-07 22:40:00,235.0,212.0,0,0,21.8,10,779.9,0,355,
2023-01-07 16:30:00,2023-01-07 22:30:00,260.0,212.0,0,0,21.7,9,779.9,0,394,
2023-01-07 16:20:00,2023-01-07 22:20:00,235.0,212.0,0,0,21.6,10,779.9,0,438,
2023-01-07 16:10:00,2023-01-07 22:10:00,256.0,212.0,0,0,22,10,779.9,0,464,
2023-01-07 16:00:00,2023-01-07 22:00:00,247.0,212.0,0,0,22.4,9,780,0,494,
2023-01-07 15:50:00,2023-01-07 21:50:00,286.0,212.0,0,0,22.5,9,780.1,0,519,
2023-01-07 15:40:00,2023-01-07 21:40:00,256.0,212.0,0,0,22,11,780.1,0,563,
2023-01-07 15:30:00,2023-01-07 21:30:00,224.0,212.0,0,0,22.2,11,780.1,0,590,
2023-01-07 15:20:00,2023-01-07 21:20:00,216.0,212.0,1.9,16,21.8,11,780.2,0,622,
2023-01-07 15:10:00,2023-01-07 21:10:00,227.0,224.0,0,4.5,21.9,10,780.2,0,651,
2023-01-07 15:00:00,2023-01-07 21:00:00,229.0,224.0,2,12,22,11,780.3,0,676,
2023-01-07 14:50:00,2023-01-07 20:50:00,248.0,222.0,0,0,21.6,12,780.4,0,703,
2023-01-07 14:40:00,2023-01-07 20:40:00,238.0,222.0,1.7,6.2,21.6,12,780.5,0,721,
2023-01-07 14:30:00,2023-01-07 20:30:00,241.0,234.0,0,0,21.8,12,780.6,0,739,
2023-01-07 14:20:00,2023-01-07 20:20:00,228.0,234.0,3.1,14.9,21.4,13,780.7,0,754,
2023-01-07 14:10:00,2023-01-07 20:10:00,238.0,308.0,4.7,26.4,21.3,13,780.8,0,768,
2023-01-07 14:00:00,2023-01-07 20:00:00,244.0,235.0,2.3,11.4,21.1,14,780.9,0,775,
2023-01-07 13:50:00,2023-01-07 19:50:00,268.0,283.0,3.9,15.4,21.3,14,781,0,787,
2023-01-07 13:40:00,2023-01-07 19:40:00,233.0,247.0,2.6,16.6,21.6,14,781.1,0,791,
2023-01-07 13:30:00,2023-01-07 19:30:00,256.0,267.0,2.4,14.9,21.4,15,781.2,0,799,
2023-01-07 13:20:00,2023-01-07 19:20:00,254.0,288.0,2.1,14.9,21.2,15,781.4,0,800,
2023-01-07 13:10:00,2023-01-07 19:10:00,233.0,241.0,2.3,15.4,21.3,15,781.5,0,803,
2023-01-07 13:00:00,2023-01-07 19:00:00,236.0,222.0,0,0,21.6,14,781.6,0,803,
2023-01-07 12:50:00,2023-01-07 18:50:00,296.0,222.0,0,0,21.1,14,781.8,0,801,
2023-01-07 12:40:00,2023-01-07 18:40:00,223.0,222.0,0,0,21.2,14,781.9,0,797,
2023-01-07 12:30:00,2023-01-07 18:30:00,253.0,222.0,0,0,21.2,14,782,0,794,
2023-01-07 12:20:00,2023-01-07 18:20:00,258.0,222.0,0,0,21,15,782.1,0,784,
2023-01-07 12:10:00,2023-01-07 18:10:00,14.0,222.0,0,0,21.2,15,782.2,0,765,
2023-01-07 12:00:00,2023-01-07 18:00:00,113.0,222.0,0,0,21.2,15,782.3,0,758,
2023-01-07 11:50:00,2023-01-07 17:50:00,167.0,222.0,0,0,20.7,17,782.4,0,747,
2023-01-07 11:40:00,2023-01-07 17:40:00,230.0,222.0,0,0,20.5,17,782.6,0,725,
2023-01-07 11:30:00,2023-01-07 17:30:00,185.0,222.0,0,0,20.6,18,782.7,0,708,
2023-01-07 11:20:00,2023-01-07 17:20:00,237.0,222.0,0,0,20.6,18,782.8,0,669,
2023-01-07 11:10:00,2023-01-07 17:10:00,121.0,222.0,0,0,20.5,19,782.9,0,653,
2023-01-07 11:00:00,2023-01-07 17:00:00,3.0,222.0,0,0,20.1,19,782.9,0,634,
2023-01-07 10:50:00,2023-01-07 16:50:00,303.0,222.0,0,0,19.6,20,783,0,613,
2023-01-07 10:40:00,2023-01-07 16:40:00,226.0,222.0,0,0,19.7,20,783.1,0,582,
2023-01-07 10:30:00,2023-01-07 16:30:00,102.0,222.0,0,0,19.3,22,783.2,0,554,
2023-01-07 10:20:00,2023-01-07 16:20:00,118.0,222.0,0,0,18.8,22,783.3,0,516,
2023-01-07 10:10:00,2023-01-07 16:10:00,144.0,222.0,0,0,18.3,23,783.4,0,488,
2023-01-07 10:00:00,2023-01-07 16:00:00,115.0,222.0,0,0,18,23,783.4,0,455,
2023-01-07 09:50:00,2023-01-07 15:50:00,111.0,222.0,0,0,17.5,24,783.4,0,420,
2023-01-07 09:40:00,2023-01-07 15:40:00,120.0,222.0,0,0,17.1,25,783.4,0,389,
2023-01-07 08:30:00,2023-01-07 14:30:00,21.0,222.0,0,0,8,45,782.6,0,143,
2023-01-07 08:20:00,2023-01-07 14:20:00,91.0,222.0,0,0,7.3,46,782.6,0,101,
2023-01-07 08:10:00,2023-01-07 14:10:00,323.0,222.0,0,0,6.8,47,782.5,0,29,
2023-01-07 08:00:00,2023-01-07 14:00:00,246.0,222.0,0,0,6.5,47,782.4,0,18,
2023-01-07 07:50:00,2023-01-07 13:50:00,276.0,222.0,0,0,6.8,47,782.3,0,8,
2023-01-07 07:40:00,2023-01-07 13:40:00,244.0,222.0,0,0,7.3,45,782.2,0,1,
2023-01-07 07:30:00,2023-01-07 13:30:00,10.0,222.0,0,0,8.1,43,782.1,0,0,
2023-01-07 07:20:00,2023-01-07 13:20:00,245.0,222.0,0,0,8.7,40,782,0,0,
2023-01-07 07:10:00,2023-01-07 13:10:00,339.0,222.0,0,0,9.3,39,781.9,0,0,
2023-01-07 07:00:00,2023-01-07 13:00:00,45.0,222.0,0,0,10,38,781.8,0,0,
2023-01-07 06:50:00,2023-01-07 12:50:00,341.0,222.0,0,0,10.5,36,781.6,0,0,
2023-01-07 06:40:00,2023-01-07 12:40:00,291.0,222.0,0,0,10.5,36,781.5,0,0,
2023-01-07 06:30:00,2023-01-07 12:30:00,270.0,222.0,0,0,10.4,37,781.4,0,0,
2023-01-07 06:20:00,2023-01-07 12:20:00,266.0,222.0,0,0,10.7,36,781.3,0,0,
2023-01-07 06:10:00,2023-01-07 12:10:00,287.0,222.0,0,0,10.8,35,781.2,0,0,
2023-01-07 06:00:00,2023-01-07 12:00:00,294.0,222.0,0,0,10.9,36,781.2,0,0,
2023-01-07 05:50:00,2023-01-07 11:50:00,293.0,222.0,0,0,10.8,36,781.3,0,0,
2023-01-07 05:40:00,2023-01-07 11:40:00,287.0,222.0,0,0,10.1,37,781.2,0,0,
2023-01-07 05:30:00,2023-01-07 11:30:00,282.0,222.0,0,0,9.6,39,781.3,0,0,
